Scenario,Month,FanEnergy(kWh),HeatingEnergy(therms),CoolingEnergy(kWh),FanEnergy($),HeatingEnergy($),CoolingEnergy($),MonthlyCost($)
msp_2011_2159_1VB-15, 08,39.45,0.12,417.41,5.18,0.1,54.85,60.13
msp_2011_2159_1VB-15, 09,24.31,13.13,191.82,3.19,10.89,25.21,39.29
msp_2011_2159_1VB-15, 10,22.87,50.14,0.99,3.01,41.61,0.13,44.75
msp_2011_2159_1VB-15, 11,57.56,126.77,0.0,7.56,105.22,0.0,112.79
msp_2011_2159_1VB-15, 12,97.6,214.95,0.0,12.82,178.41,0.0,191.23
msp_2011_2159_1VB-15-a, 01,115.59,254.58,0.0,15.19,211.3,0.0,226.49
msp_2011_2159_1VB-15-a, 02,73.0,160.77,0.0,9.59,133.44,0.0,143.03
msp_2011_2159_1VB-15-a, 03,51.22,112.8,0.0,6.73,93.62,0.0,100.35
msp_2011_2159_1VB-15-a, 04,33.1,62.62,49.8,4.35,51.98,6.54,62.87
msp_2011_2159_1VB-15-a, 05,19.14,9.37,156.0,2.52,7.78,20.5,30.79
msp_2011_2159_1VB-15-a, 06,36.72,1.47,377.06,4.82,1.22,49.55,55.59
msp_2011_2159_1VB-15-a, 07,62.95,0.0,684.79,8.27,0.0,89.98,98.25
msp_2011_2159_1VB-15-a, 08,39.52,0.1,418.04,5.19,0.08,54.93,60.2
msp_2011_2159_1VB-15-a, 09,24.15,12.67,192.28,3.17,10.52,25.27,38.96
msp_2011_2159_1VB-15-a, 10,22.26,48.78,1.05,2.92,40.49,0.14,43.55
msp_2011_2159_1VB-15-a, 11,56.44,124.3,0.0,7.42,103.17,0.0,110.58
msp_2011_2159_1VB-15-a, 12,95.98,211.4,0.0,12.61,175.46,0.0,188.07
msp_2011_2159_1VB-30, 01,117.55,258.89,0.0,15.45,214.88,0.0,230.33
msp_2011_2159_1VB-30, 02,74.27,163.58,0.0,9.76,135.77,0.0,145.53
msp_2011_2159_1VB-30, 03,52.13,114.81,0.0,6.85,95.29,0.0,102.14
msp_2011_2159_1VB-30, 04,33.79,64.13,49.89,4.44,53.23,6.56,64.22
msp_2011_2159_1VB-30, 05,19.22,9.78,154.95,2.52,8.11,20.36,31.0
msp_2011_2159_1VB-30, 06,36.6,1.56,375.51,4.81,1.3,49.34,55.45
msp_2011_2159_1VB-30, 07,62.91,0.0,684.59,8.27,0.0,89.96,98.22
msp_2011_2159_1VB-30, 08,39.42,0.12,417.03,5.18,0.1,54.8,60.08
msp_2011_2159_1VB-30, 09,24.48,13.14,193.59,3.22,10.91,25.44,39.56
msp_2011_2159_1VB-30, 10,22.88,50.09,1.29,3.01,41.58,0.17,44.75
msp_2011_2159_1VB-30, 11,57.61,126.87,0.0,7.57,105.3,0.0,112.87
msp_2011_2159_1VB-30, 12,97.73,215.24,0.0,12.84,178.65,0.0,191.49
msp_2011_2159_1VB-30-a, 01,115.73,254.89,0.0,15.21,211.56,0.0,226.77
msp_2011_2159_1VB-30-a, 02,72.95,160.67,0.0,9.59,133.36,0.0,142.94
msp_2011_2159_1VB-30-a, 03,51.1,112.54,0.0,6.71,93.41,0.0,100.12
msp_2011_2159_1VB-30-a, 04,33.13,62.67,49.88,4.35,52.02,6.55,62.93
msp_2011_2159_1VB-30-a, 05,19.11,9.42,155.42,2.51,7.82,20.42,30.75
msp_2011_2159_1VB-30-a, 06,36.61,1.49,375.88,4.81,1.23,49.39,55.44
msp_2011_2159_1VB-30-a, 07,62.81,0.0,683.39,8.25,0.0,89.8,98.05
msp_2011_2159_1VB-30-a, 08,39.49,0.1,417.74,5.19,0.08,54.89,60.16
msp_2011_2159_1VB-30-a, 09,24.34,12.69,194.18,3.2,10.53,25.52,39.24
msp_2011_2159_1VB-30-a, 10,22.27,48.73,1.38,2.93,40.44,0.18,43.55
msp_2011_2159_1VB-30-a, 11,56.48,124.38,0.0,7.42,103.24,0.0,110.66
msp_2011_2159_1VB-30-a, 12,96.12,211.68,0.0,12.63,175.7,0.0,188.33
msp_2011_2159_1VB-45, 01,118.3,260.54,0.0,15.54,216.25,0.0,231.79
msp_2011_2159_1VB-45, 02,74.95,165.07,0.0,9.85,137.01,0.0,146.86
msp_2011_2159_1VB-45, 03,52.5,115.63,0.0,6.9,95.98,0.0,102.87
msp_2011_2159_1VB-45, 04,33.98,64.87,48.4,4.46,53.84,6.36,64.66
msp_2011_2159_1VB-45, 05,18.71,10.04,148.59,2.46,8.33,19.53,30.32
msp_2011_2159_1VB-45, 06,35.52,1.63,364.25,4.67,1.36,47.86,53.89
msp_2011_2159_1VB-45, 07,61.69,0.0,671.8,8.11,0.0,88.27,96.38
msp_2011_2159_1VB-45, 08,38.43,0.13,406.99,5.05,0.1,53.48,58.63
msp_2011_2159_1VB-45, 09,24.16,13.32,189.49,3.17,11.05,24.9,39.13
msp_2011_2159_1VB-45, 10,23.19,50.87,0.91,3.05,42.22,0.12,45.39
msp_2011_2159_1VB-45, 11,58.15,128.06,0.0,7.64,106.29,0.0,113.93
msp_2011_2159_1VB-45, 12,98.29,216.48,0.0,12.92,179.68,0.0,192.6
msp_2011_2159_1VB-45-a, 01,116.47,256.52,0.0,15.3,212.91,0.0,228.22
msp_2011_2159_1VB-45-a, 02,73.63,162.15,0.0,9.67,134.59,0.0,144.26
msp_2011_2159_1VB-45-a, 03,51.46,113.33,0.0,6.76,94.07,0.0,100.83
msp_2011_2159_1VB-45-a, 04,33.31,63.39,48.4,4.38,52.62,6.36,63.35
msp_2011_2159_1VB-45-a, 05,18.6,9.68,149.06,2.44,8.04,19.59,30.06
msp_2011_2159_1VB-45-a, 06,35.53,1.55,364.62,4.67,1.29,47.91,53.87
msp_2011_2159_1VB-45-a, 07,61.59,0.0,670.6,8.09,0.0,88.12,96.21
msp_2011_2159_1VB-45-a, 08,38.5,0.1,407.71,5.06,0.09,53.57,58.72
msp_2011_2159_1VB-45-a, 09,24.02,12.86,190.16,3.16,10.67,24.99,38.82
msp_2011_2159_1VB-45-a, 10,22.57,49.49,0.96,2.97,41.08,0.13,44.17
msp_2011_2159_1VB-45-a, 11,57.01,125.56,0.0,7.49,104.22,0.0,111.71
msp_2011_2159_1VB-45-a, 12,96.67,212.91,0.0,12.7,176.71,0.0,189.42
msp_2011_2159_1VB-60, 01,119.4,262.97,0.0,15.69,218.27,0.0,233.96
msp_2011_2159_1VB-60, 02,76.09,167.58,0.0,10.0,139.09,0.0,149.09
msp_2011_2159_1VB-60, 03,53.62,118.09,0.0,7.05,98.02,0.0,105.06
msp_2011_2159_1VB-60, 04,34.38,66.47,45.04,4.52,55.17,5.92,65.61
msp_2011_2159_1VB-60, 05,17.73,10.53,136.37,2.33,8.74,17.92,28.99
msp_2011_2159_1VB-60, 06,33.55,1.76,343.45,4.41,1.46,45.13,51.0
msp_2011_2159_1VB-60, 07,59.41,0.0,647.84,7.81,0.0,85.13,92.93
msp_2011_2159_1VB-60, 08,36.37,0.13,385.85,4.78,0.11,50.7,55.59
msp_2011_2159_1VB-60, 09,22.9,13.72,174.83,3.01,11.39,22.97,37.37
msp_2011_2159_1VB-60, 10,23.89,52.53,0.37,3.14,43.6,0.05,46.79
msp_2011_2159_1VB-60, 11,58.97,129.88,0.0,7.75,107.8,0.0,115.55
msp_2011_2159_1VB-60, 12,99.1,218.25,0.0,13.02,181.15,0.0,194.17
msp_2011_2159_1VB-60-a, 01,117.56,258.92,0.0,15.45,214.9,0.0,230.35
msp_2011_2159_1VB-60-a, 02,74.75,164.64,0.0,9.82,136.65,0.0,146.47
msp_2011_2159_1VB-60-a, 03,52.56,115.76,0.0,6.91,96.08,0.0,102.99
msp_2011_2159_1VB-60-a, 04,33.7,64.98,45.02,4.43,53.93,5.92,64.28
msp_2011_2159_1VB-60-a, 05,17.6,10.16,136.79,2.31,8.43,17.97,28.72
msp_2011_2159_1VB-60-a, 06,33.55,1.68,343.78,4.41,1.39,45.17,50.98
msp_2011_2159_1VB-60-a, 07,59.31,0.0,646.59,7.79,0.0,84.96,92.75
msp_2011_2159_1VB-60-a, 08,36.43,0.11,386.49,4.79,0.09,50.78,55.66
msp_2011_2159_1VB-60-a, 09,22.75,13.25,175.43,2.99,11.0,23.05,37.04
msp_2011_2159_1VB-60-a, 10,23.25,51.12,0.39,3.06,42.43,0.05,45.54
msp_2011_2159_1VB-60-a, 11,57.82,127.35,0.0,7.6,105.7,0.0,113.3
msp_2011_2159_1VB-60-a, 12,97.46,214.64,0.0,12.81,178.15,0.0,190.95
msp_2011_2159_1VB-75, 01,120.76,265.96,0.0,15.87,220.75,0.0,236.62
msp_2011_2159_1VB-75, 02,77.46,170.6,0.0,10.18,141.6,0.0,151.78
msp_2011_2159_1VB-75, 03,55.17,121.5,0.0,7.25,100.85,0.0,108.09
msp_2011_2159_1VB-75, 04,34.97,68.97,39.37,4.6,57.25,5.17,67.02
msp_2011_2159_1VB-75, 05,16.33,11.27,118.73,2.15,9.36,15.6,27.1
msp_2011_2159_1VB-75, 06,30.88,1.96,315.02,4.06,1.62,41.39,47.07
msp_2011_2159_1VB-75, 07,56.18,0.0,613.77,7.38,0.0,80.65,88.03
msp_2011_2159_1VB-75, 08,33.21,0.15,353.35,4.36,0.12,46.43,50.92
msp_2011_2159_1VB-75, 09,21.04,14.28,153.26,2.76,11.86,20.14,34.76
msp_2011_2159_1VB-75, 10,24.86,54.74,0.05,3.27,45.44,0.01,48.71
msp_2011_2159_1VB-75, 11,59.95,132.04,0.0,7.88,109.6,0.0,117.47
msp_2011_2159_1VB-75, 12,100.1,220.45,0.0,13.15,182.97,0.0,196.13
msp_2011_2159_1VB-75-a, 01,118.87,261.8,0.0,15.62,217.3,0.0,232.92
msp_2011_2159_1VB-75-a, 02,76.09,167.57,0.0,10.0,139.09,0.0,149.09
msp_2011_2159_1VB-75-a, 03,54.08,119.11,0.0,7.11,98.86,0.0,105.97
msp_2011_2159_1VB-75-a, 04,34.26,67.43,39.29,4.5,55.96,5.16,65.63
msp_2011_2159_1VB-75-a, 05,16.19,10.88,119.03,2.13,9.03,15.64,26.8
msp_2011_2159_1VB-75-a, 06,30.87,1.86,315.25,4.06,1.55,41.42,47.03
msp_2011_2159_1VB-75-a, 07,56.07,0.0,612.42,7.37,0.0,80.47,87.84
msp_2011_2159_1VB-75-a, 08,33.26,0.12,353.88,4.37,0.1,46.5,50.97
msp_2011_2159_1VB-75-a, 09,20.87,13.8,153.74,2.74,11.45,20.2,34.4
msp_2011_2159_1VB-75-a, 10,24.2,53.28,0.06,3.18,44.22,0.01,47.41
msp_2011_2159_1VB-75-a, 11,58.77,129.44,0.0,7.72,107.43,0.0,115.16
msp_2011_2159_1VB-75-a, 12,98.41,216.73,0.0,12.93,179.89,0.0,192.82
msp_2011_2159_1VB0, 01,117.76,259.35,0.0,15.47,215.26,0.0,230.74
msp_2011_2159_1VB0, 02,74.7,164.51,0.0,9.82,136.55,0.0,146.36
msp_2011_2159_1VB0, 03,52.59,115.83,0.0,6.91,96.14,0.0,103.05
msp_2011_2159_1VB0, 04,33.84,64.52,48.56,4.45,53.55,6.38,64.38
msp_2011_2159_1VB0, 05,18.95,9.85,151.87,2.49,8.18,19.96,30.62
msp_2011_2159_1VB0, 06,36.16,1.58,370.97,4.75,1.31,48.75,54.81
msp_2011_2159_1VB0, 07,62.39,0.0,679.15,8.2,0.0,89.24,97.44
msp_2011_2159_1VB0, 08,38.77,0.12,410.45,5.09,0.1,53.93,59.13
msp_2011_2159_1VB0, 09,23.86,13.24,186.79,3.14,10.99,24.54,38.67
msp_2011_2159_1VB0, 10,23.08,50.67,0.69,3.03,42.06,0.09,45.18
msp_2011_2159_1VB0, 11,57.84,127.4,0.0,7.6,105.74,0.0,113.34
msp_2011_2159_1VB0, 12,97.85,215.5,0.0,12.86,178.87,0.0,191.73
msp_2011_2159_1VB0-a, 01,115.96,255.39,0.0,15.24,211.98,0.0,227.21
msp_2011_2159_1VB0-a, 02,73.4,161.65,0.0,9.64,134.17,0.0,143.82
msp_2011_2159_1VB0-a, 03,51.58,113.6,0.0,6.78,94.29,0.0,101.06
msp_2011_2159_1VB0-a, 04,33.18,63.08,48.49,4.36,52.36,6.37,63.09
msp_2011_2159_1VB0-a, 05,18.82,9.5,152.14,2.47,7.89,19.99,30.35
msp_2011_2159_1VB0-a, 06,36.15,1.5,371.08,4.75,1.25,48.76,54.76
msp_2011_2159_1VB0-a, 07,62.27,0.0,677.67,8.18,0.0,89.05,97.23
msp_2011_2159_1VB0-a, 08,38.82,0.1,410.87,5.1,0.08,53.99,59.17
msp_2011_2159_1VB0-a, 09,23.69,12.79,187.12,3.11,10.61,24.59,38.31
msp_2011_2159_1VB0-a, 10,22.47,49.33,0.7,2.95,40.94,0.09,43.99
msp_2011_2159_1VB0-a, 11,56.73,124.94,0.0,7.45,103.7,0.0,111.15
msp_2011_2159_1VB0-a, 12,96.25,211.98,0.0,12.65,175.94,0.0,188.59
msp_2011_2159_1VB15, 01,118.32,260.58,0.0,15.55,216.28,0.0,231.83
msp_2011_2159_1VB15, 02,75.25,165.73,0.0,9.89,137.55,0.0,147.44
msp_2011_2159_1VB15, 03,53.07,116.89,0.0,6.97,97.02,0.0,103.99
msp_2011_2159_1VB15, 04,34.01,65.34,46.54,4.47,54.23,6.12,64.82
msp_2011_2159_1VB15, 05,18.42,10.1,145.38,2.42,8.39,19.1,29.91
msp_2011_2159_1VB15, 06,35.15,1.65,360.39,4.62,1.37,47.36,53.34
msp_2011_2159_1VB15, 07,61.19,0.0,666.48,8.04,0.0,87.58,95.62
msp_2011_2159_1VB15, 08,37.61,0.12,398.55,4.94,0.1,52.37,57.41
msp_2011_2159_1VB15, 09,23.25,13.43,179.67,3.05,11.15,23.61,37.81
msp_2011_2159_1VB15, 10,23.42,51.46,0.48,3.08,42.72,0.06,45.86
msp_2011_2159_1VB15, 11,58.26,128.32,0.0,7.66,106.5,0.0,114.16
msp_2011_2159_1VB15, 12,98.24,216.37,0.0,12.91,179.59,0.0,192.5
msp_2011_2159_1VB15-a, 01,116.53,256.64,0.0,15.31,213.01,0.0,228.32
msp_2011_2159_1VB15-a, 02,73.95,162.88,0.0,9.72,135.19,0.0,144.91
msp_2011_2159_1VB15-a, 03,52.06,114.66,0.0,6.84,95.17,0.0,102.01
msp_2011_2159_1VB15-a, 04,33.35,63.9,46.46,4.38,53.04,6.1,63.53
msp_2011_2159_1VB15-a, 05,18.29,9.75,145.6,2.4,8.09,19.13,29.63
msp_2011_2159_1VB15-a, 06,35.13,1.57,360.42,4.62,1.3,47.36,53.28
msp_2011_2159_1VB15-a, 07,61.05,0.0,664.92,8.02,0.0,87.37,95.39
msp_2011_2159_1VB15-a, 08,37.64,0.1,398.85,4.95,0.08,52.41,57.44
msp_2011_2159_1VB15-a, 09,23.08,12.98,179.97,3.03,10.77,23.65,37.45
msp_2011_2159_1VB15-a, 10,22.81,50.12,0.49,3.0,41.6,0.06,44.66
msp_2011_2159_1VB15-a, 11,57.15,125.87,0.0,7.51,104.47,0.0,111.98
msp_2011_2159_1VB15-a, 12,96.65,212.86,0.0,12.7,176.67,0.0,189.37
msp_2011_2159_1VB30, 01,118.95,261.97,0.0,15.63,217.44,0.0,233.07
msp_2011_2159_1VB30, 02,75.83,167.01,0.0,9.96,138.61,0.0,148.58
msp_2011_2159_1VB30, 03,53.65,118.16,0.0,7.05,98.07,0.0,105.12
msp_2011_2159_1VB30, 04,34.24,66.36,44.13,4.5,55.08,5.8,65.37
msp_2011_2159_1VB30, 05,17.76,10.42,137.18,2.33,8.65,18.03,29.01
msp_2011_2159_1VB30, 06,33.89,1.73,347.03,4.45,1.44,45.6,51.49
msp_2011_2159_1VB30, 07,59.67,0.0,650.52,7.84,0.0,85.48,93.32
msp_2011_2159_1VB30, 08,36.21,0.13,384.18,4.76,0.11,50.48,55.35
msp_2011_2159_1VB30, 09,22.52,13.67,171.14,2.96,11.34,22.49,36.79
msp_2011_2159_1VB30, 10,23.82,52.38,0.31,3.13,43.48,0.04,46.65
msp_2011_2159_1VB30, 11,58.71,129.31,0.0,7.71,107.33,0.0,115.04
msp_2011_2159_1VB30, 12,98.7,217.39,0.0,12.97,180.43,0.0,193.4
msp_2011_2159_1VB30-a, 01,117.16,258.02,0.0,15.39,214.16,0.0,229.55
msp_2011_2159_1VB30-a, 02,74.53,164.15,0.0,9.79,136.24,0.0,146.04
msp_2011_2159_1VB30-a, 03,52.63,115.92,0.0,6.92,96.21,0.0,103.13
msp_2011_2159_1VB30-a, 04,33.58,64.91,44.03,4.41,53.88,5.79,64.08
msp_2011_2159_1VB30-a, 05,17.62,10.07,137.38,2.32,8.36,18.05,28.73
msp_2011_2159_1VB30-a, 06,33.86,1.65,347.05,4.45,1.37,45.6,51.42
msp_2011_2159_1VB30-a, 07,59.53,0.0,648.94,7.82,0.0,85.27,93.09
msp_2011_2159_1VB30-a, 08,36.23,0.1,384.41,4.76,0.09,50.51,55.36
msp_2011_2159_1VB30-a, 09,22.35,13.22,171.43,2.94,10.97,22.53,36.43
msp_2011_2159_1VB30-a, 10,23.2,51.03,0.32,3.05,42.35,0.04,45.44
msp_2011_2159_1VB30-a, 11,57.6,126.86,0.0,7.57,105.29,0.0,112.86
msp_2011_2159_1VB30-a, 12,97.11,213.87,0.0,12.76,177.51,0.0,190.27
msp_2011_2159_1VB45, 01,119.59,263.4,0.0,15.71,218.62,0.0,234.33
msp_2011_2159_1VB45, 02,76.47,168.42,0.0,10.05,139.79,0.0,149.83
msp_2011_2159_1VB45, 03,54.33,119.65,0.0,7.14,99.31,0.0,106.45
msp_2011_2159_1VB45, 04,34.52,67.56,41.36,4.54,56.07,5.43,66.04
msp_2011_2159_1VB45, 05,16.99,10.82,127.55,2.23,8.98,16.76,27.97
msp_2011_2159_1VB45, 06,32.36,1.83,330.9,4.25,1.52,43.48,49.26
msp_2011_2159_1VB45, 07,57.86,0.0,631.44,7.6,0.0,82.97,90.57
msp_2011_2159_1VB45, 08,34.6,0.13,367.64,4.55,0.11,48.31,52.97
msp_2011_2159_1VB45, 09,21.68,13.95,161.36,2.85,11.57,21.2,35.63
msp_2011_2159_1VB45, 10,24.28,53.43,0.17,3.19,44.35,0.02,47.56
msp_2011_2159_1VB45, 11,59.19,130.36,0.0,7.78,108.2,0.0,115.97
msp_2011_2159_1VB45, 12,99.17,218.42,0.0,13.03,181.29,0.0,194.32
msp_2011_2159_1VB45-a, 01,117.79,259.42,0.0,15.48,215.31,0.0,230.79
msp_2011_2159_1VB45-a, 02,75.16,165.53,0.0,9.88,137.39,0.0,147.27
msp_2011_2159_1VB45-a, 03,53.3,117.39,0.0,7.0,97.43,0.0,104.43
msp_2011_2159_1VB45-a, 04,33.85,66.09,41.26,4.45,54.86,5.42,64.73
msp_2011_2159_1VB45-a, 05,16.85,10.45,127.75,2.21,8.67,16.79,27.68
msp_2011_2159_1VB45-a, 06,32.34,1.75,330.96,4.25,1.45,43.49,49.19
msp_2011_2159_1VB45-a, 07,57.73,0.0,629.92,7.59,0.0,82.77,90.36
msp_2011_2159_1VB45-a, 08,34.63,0.11,367.93,4.55,0.09,48.35,52.99
msp_2011_2159_1VB45-a, 09,21.52,13.49,161.71,2.83,11.2,21.25,35.27
msp_2011_2159_1VB45-a, 10,23.65,52.05,0.17,3.11,43.2,0.02,46.33
msp_2011_2159_1VB45-a, 11,58.06,127.88,0.0,7.63,106.14,0.0,113.77
msp_2011_2159_1VB45-a, 12,97.56,214.87,0.0,12.82,178.34,0.0,191.16
msp_2011_2159_1VB60, 01,120.32,264.99,0.0,15.81,219.94,0.0,235.75
msp_2011_2159_1VB60, 02,77.18,169.97,0.0,10.14,141.08,0.0,151.22
msp_2011_2159_1VB60, 03,55.08,121.32,0.0,7.24,100.69,0.0,107.93
msp_2011_2159_1VB60, 04,34.86,68.9,38.53,4.58,57.19,5.06,66.83
msp_2011_2159_1VB60, 05,16.17,11.26,117.1,2.13,9.34,15.39,26.86
msp_2011_2159_1VB60, 06,30.69,1.95,313.1,4.03,1.62,41.14,46.79
msp_2011_2159_1VB60, 07,55.88,0.0,610.47,7.34,0.0,80.22,87.56
msp_2011_2159_1VB60, 08,32.89,0.14,349.97,4.32,0.12,45.99,50.43
msp_2011_2159_1VB60, 09,20.8,14.25,150.91,2.73,11.82,19.83,34.39
msp_2011_2159_1VB60, 10,24.78,54.57,0.05,3.26,45.29,0.01,48.56
msp_2011_2159_1VB60, 11,59.71,131.51,0.0,7.85,109.15,0.0,117.0
msp_2011_2159_1VB60, 12,99.71,219.61,0.0,13.1,182.27,0.0,195.37
msp_2011_2159_1VB60-a, 01,118.48,260.94,0.0,15.57,216.58,0.0,232.15
msp_2011_2159_1VB60-a, 02,75.84,167.04,0.0,9.97,138.64,0.0,148.61
msp_2011_2159_1VB60-a, 03,54.03,119.01,0.0,7.1,98.78,0.0,105.88
msp_2011_2159_1VB60-a, 04,34.17,67.4,38.44,4.49,55.94,5.05,65.49
msp_2011_2159_1VB60-a, 05,16.03,10.88,117.36,2.11,9.03,15.42,26.56
msp_2011_2159_1VB60-a, 06,30.68,1.86,313.25,4.03,1.55,41.16,46.74
msp_2011_2159_1VB60-a, 07,55.76,0.0,609.08,7.33,0.0,80.03,87.36
msp_2011_2159_1VB60-a, 08,32.93,0.12,350.4,4.33,0.1,46.04,50.47
msp_2011_2159_1VB60-a, 09,20.63,13.78,151.35,2.71,11.43,19.89,34.03
msp_2011_2159_1VB60-a, 10,24.14,53.16,0.05,3.17,44.12,0.01,47.3
msp_2011_2159_1VB60-a, 11,58.57,128.99,0.0,7.7,107.06,0.0,114.75
msp_2011_2159_1VB60-a, 12,98.07,216.0,0.0,12.89,179.28,0.0,192.17
msp_2011_2159_1VB75, 01,121.23,267.0,0.0,15.93,221.61,0.0,237.54
msp_2011_2159_1VB75, 02,78.0,171.79,0.0,10.25,142.59,0.0,152.84
msp_2011_2159_1VB75, 03,55.93,123.17,0.0,7.35,102.23,0.0,109.58
msp_2011_2159_1VB75, 04,35.28,70.39,35.87,4.64,58.42,4.71,67.77
msp_2011_2159_1VB75, 05,15.45,11.76,107.4,2.03,9.76,14.11,25.9
msp_2011_2159_1VB75, 06,29.08,2.08,295.83,3.82,1.73,38.87,44.42
msp_2011_2159_1VB75, 07,53.96,0.0,590.17,7.09,0.0,77.55,84.64
msp_2011_2159_1VB75, 08,31.24,0.15,332.95,4.11,0.13,43.75,47.98
msp_2011_2159_1VB75, 09,20.01,14.59,141.25,2.63,12.11,18.56,33.3
msp_2011_2159_1VB75, 10,25.36,55.84,0.0,3.33,46.35,0.0,49.68
msp_2011_2159_1VB75, 11,60.34,132.89,0.0,7.93,110.3,0.0,118.22
msp_2011_2159_1VB75, 12,100.42,221.16,0.0,13.2,183.57,0.0,196.76
msp_2011_2159_1VB75-a, 01,119.34,262.83,0.0,15.68,218.15,0.0,233.83
msp_2011_2159_1VB75-a, 02,76.62,168.76,0.0,10.07,140.07,0.0,150.14
msp_2011_2159_1VB75-a, 03,54.83,120.77,0.0,7.21,100.24,0.0,107.44
msp_2011_2159_1VB75-a, 04,34.56,68.82,35.8,4.54,57.12,4.7,66.37
msp_2011_2159_1VB75-a, 05,15.3,11.35,107.69,2.01,9.42,14.15,25.58
msp_2011_2159_1VB75-a, 06,29.08,1.98,296.14,3.82,1.65,38.91,44.38
msp_2011_2159_1VB75-a, 07,53.87,0.0,588.95,7.08,0.0,77.39,84.47
msp_2011_2159_1VB75-a, 08,31.3,0.13,333.57,4.11,0.11,43.83,48.05
msp_2011_2159_1VB75-a, 09,19.84,14.1,141.73,2.61,11.7,18.62,32.93
msp_2011_2159_1VB75-a, 10,24.68,54.36,0.0,3.24,45.12,0.0,48.36
msp_2011_2159_1VB75-a, 11,59.15,130.27,0.0,7.77,108.12,0.0,115.9
msp_2011_2159_1VB75-a, 12,98.73,217.44,0.0,12.97,180.47,0.0,193.45
msp_2011_2159_base, 01,119.27,262.68,0.0,15.67,218.03,0.0,233.7
msp_2011_2159_base, 02,75.23,165.68,0.0,9.89,137.52,0.0,147.4
msp_2011_2159_base, 03,52.42,115.42,0.09,6.89,95.8,0.01,102.7
msp_2011_2159_base, 04,34.71,64.17,59.15,4.56,53.26,7.77,65.6
msp_2011_2159_base, 05,22.11,9.82,184.25,2.91,8.15,24.21,35.26
msp_2011_2159_base, 06,40.86,1.59,419.46,5.37,1.32,55.12,61.8
msp_2011_2159_base, 07,67.9,0.0,737.82,8.92,0.0,96.95,105.87
msp_2011_2159_base, 08,43.49,0.16,458.86,5.71,0.13,60.29,66.14
msp_2011_2159_base, 09,27.06,13.51,218.23,3.56,11.21,28.68,43.45
msp_2011_2159_base, 10,23.53,51.05,3.25,3.09,42.38,0.43,45.89
msp_2011_2159_base, 11,58.65,129.18,0.0,7.71,107.22,0.0,114.92
msp_2011_2159_base, 12,99.38,218.87,0.0,13.06,181.66,0.0,194.72
msp_2011_2159_base-a, 01,116.45,256.47,0.0,15.3,212.87,0.0,228.17
msp_2011_2159_base-a, 02,73.13,161.07,0.0,9.61,133.68,0.0,143.29
msp_2011_2159_base-a, 03,50.71,111.67,0.11,6.66,92.69,0.01,99.36
msp_2011_2159_base-a, 04,33.61,61.71,59.28,4.42,51.22,7.79,63.43
msp_2011_2159_base-a, 05,21.99,9.18,185.77,2.89,7.62,24.41,34.91
msp_2011_2159_base-a, 06,40.95,1.45,420.85,5.38,1.2,55.3,61.88
msp_2011_2159_base-a, 07,67.8,0.0,736.38,8.91,0.0,96.76,105.67
msp_2011_2159_base-a, 08,43.71,0.11,461.1,5.74,0.09,60.59,66.43
msp_2011_2159_base-a, 09,26.86,12.7,219.75,3.53,10.54,28.88,42.95
msp_2011_2159_base-a, 10,22.49,48.7,3.54,2.95,40.42,0.46,43.84
msp_2011_2159_base-a, 11,56.81,125.12,0.0,7.46,103.85,0.0,111.31
msp_2011_2159_base-a, 12,96.84,213.29,0.0,12.73,177.03,0.0,189.75
msp_2011_2159_cellularHT, 01,118.92,261.91,0.0,15.63,217.38,0.0,233.01
msp_2011_2159_cellularHT, 02,75.7,166.72,0.0,9.95,138.38,0.0,148.32
msp_2011_2159_cellularHT, 03,53.46,117.75,0.0,7.03,97.73,0.0,104.76
msp_2011_2159_cellularHT, 04,34.21,66.19,44.63,4.5,54.93,5.86,65.29
msp_2011_2159_cellularHT, 05,17.78,10.41,137.43,2.34,8.64,18.06,29.03
msp_2011_2159_cellularHT, 06,33.86,1.71,346.84,4.45,1.42,45.57,51.44
msp_2011_2159_cellularHT, 07,59.62,0.0,650.06,7.83,0.0,85.42,93.25
msp_2011_2159_cellularHT, 08,36.42,0.12,386.3,4.79,0.1,50.76,55.65
msp_2011_2159_cellularHT, 09,22.77,13.58,174.13,2.99,11.27,22.88,37.14
msp_2011_2159_cellularHT, 10,23.68,52.07,0.38,3.11,43.22,0.05,46.38
msp_2011_2159_cellularHT, 11,58.59,129.03,0.0,7.7,107.1,0.0,114.8
msp_2011_2159_cellularHT, 12,98.67,217.32,0.0,12.97,180.37,0.0,193.34
msp_2011_2159_cellularHT-a, 01,117.14,257.98,0.0,15.39,214.13,0.0,229.52
msp_2011_2159_cellularHT-a, 02,74.4,163.86,0.0,9.78,136.0,0.0,145.78
msp_2011_2159_cellularHT-a, 03,52.44,115.49,0.0,6.89,95.86,0.0,102.75
msp_2011_2159_cellularHT-a, 04,33.56,64.71,44.79,4.41,53.71,5.89,64.01
msp_2011_2159_cellularHT-a, 05,17.72,10.04,138.43,2.33,8.33,18.19,28.85
msp_2011_2159_cellularHT-a, 06,33.96,1.63,348.1,4.46,1.35,45.74,51.56
msp_2011_2159_cellularHT-a, 07,59.64,0.0,650.08,7.84,0.0,85.42,93.26
msp_2011_2159_cellularHT-a, 08,36.57,0.1,387.84,4.8,0.08,50.96,55.85
